text_id,label,n_words_in_span,mean_saliency_in,mean_saliency_out,spearman_tfd_in_span,spearman_fc_in_span,js_model_span_type,checkpoint,method
video_04,IRONY,12,0.0,0.05726413791348718,,,0.7198357334894703,mbert_filtered,ig
video_05,IRONY,86,0.004314652741424792,0.0,,,0.9542016542350434,mbert_filtered,ig
video_05,JOKE,53,0.007001134637028908,0.0,,,0.9542016542350434,mbert_filtered,ig
video_05,INEQUALITY\/DISCRIMINATION,86,0.004314652741424792,0.0,,,0.9542016542350434,mbert_filtered,ig
video_05,IDEOLOGICAL AND INEQUALITY,45,0.0,0.009050247213720296,,,0.9542016542350434,mbert_filtered,ig
video_05,IMPLICIT SEXISM,7,0.0,0.004696963743829521,,,0.9542016542350434,mbert_filtered,ig
video_30,INEQUALITY\/DISCRIMINATION,59,0.03921511572477248,0.0,-0.08672404379724577,0.062365818849913005,0.7801777614161136,mbert_filtered,ig
video_30,IRONY,59,0.03921511572477248,0.0,-0.08672404379724577,0.062365818849913005,0.7801777614161136,mbert_filtered,ig
video_30,JOKE,59,0.03921511572477248,0.0,-0.08672404379724577,0.062365818849913005,0.7801777614161136,mbert_filtered,ig
video_30,IDEOLOGICAL AND INEQUALITY,12,0.0,0.04922748569705481,,,0.7801777614161136,mbert_filtered,ig
video_106,IMPLICIT SEXISM,63,0.0297718895740874,0.0,0.19690346070428494,0.17968901392362163,0.87219824190858,mbert_filtered,ig
video_106,STEREOTYPE,63,0.0297718895740874,0.0,0.19690346070428494,0.17968901392362163,0.87219824190858,mbert_filtered,ig
video_107,IMPLICIT SEXISM,28,0.0,0.15322575811525926,,,0.6659987864209032,mbert_filtered,ig
video_107,INEQUALITY\/DISCRIMINATION,28,0.0,0.15322575811525926,,,0.6659987864209032,mbert_filtered,ig
video_327,STEREOTYPE,54,0.025299630062026048,0.0,0.1472697182383717,0.26872338504600723,0.8878488750586253,mbert_filtered,ig
video_327,IMPLICIT SEXISM,54,0.025299630062026048,0.0,0.1472697182383717,0.26872338504600723,0.8878488750586253,mbert_filtered,ig
video_373,STEREOTYPE,31,0.0636301872633216,0.0,-0.19434993748534724,-0.16968629334245025,0.8661256405692006,mbert_filtered,ig
video_373,INEQUALITY\/DISCRIMINATION,59,0.033432810256999484,0.0,-0.13588355988847692,-0.11299379490690158,0.8661256405692006,mbert_filtered,ig
video_375,STEREOTYPE,74,0.03869769469649024,0.0,0.17786807291696155,0.30675654421358456,0.8283118955854396,mbert_filtered,ig
video_375,IMPLICIT SEXISM,74,0.03869769469649024,0.0,0.17786807291696155,0.30675654421358456,0.8283118955854396,mbert_filtered,ig
video_375,IRONY,70,0.04090899153628968,0.0,0.21288424490336727,0.33795716798683834,0.8283118955854396,mbert_filtered,ig
video_375,INEQUALITY\/DISCRIMINATION,74,0.03869769469649024,0.0,0.17786807291696155,0.30675654421358456,0.8283118955854396,mbert_filtered,ig
video_383,STEREOTYPE,74,0.0510093698162768,0.0,-0.0035704243411129517,-0.10252207997546499,0.6417453962601719,mbert_filtered,ig
video_383,IMPLICIT SEXISM,37,0.0,0.1020187396325536,,,0.6417453962601719,mbert_filtered,ig
video_144,INEQUALITY\/DISCRIMINATION,85,0.011764705882352941,0.0,0.10692336725967674,0.12253378472602318,0.953761531974144,mbert_filtered,ig
video_144,STEREOTYPE,85,0.011764705882352941,0.0,0.10692336725967674,0.12253378472602318,0.953761531974144,mbert_filtered,ig
video_144,IMPLICIT SEXISM,64,0.0,0.047619047619047616,,,0.953761531974144,mbert_filtered,ig
video_148,STEREOTYPE,50,0.04302777153177715,0.0,0.1192580342432109,0.10924311730208314,0.8501732850687237,mbert_filtered,ig
video_148,INEQUALITY\/DISCRIMINATION,23,0.0,0.045774225033805474,,,0.8501732850687237,mbert_filtered,ig
video_148,IRONY,5,0.0,0.03309828579367473,,,0.8501732850687237,mbert_filtered,ig
video_148,OBJECTIFICATION,15,0.0,0.03911615593797923,,,0.8501732850687237,mbert_filtered,ig
video_148,IMPLICIT SEXISM,15,0.0,0.03911615593797923,,,0.8501732850687237,mbert_filtered,ig
video_150,STEREOTYPE,34,0.0,0.3733598180607816,,,0.5898905995478924,mbert_filtered,ig
video_150,INEQUALITY\/DISCRIMINATION,13,0.0,0.155566590858659,,,0.5898905995478924,mbert_filtered,ig
video_201,STEREOTYPE,106,0.01878917795612965,0.0,0.07413514739953912,0.08777165394238463,0.8674294657515805,mbert_filtered,ig
video_201,IMPLICIT SEXISM,27,0.0,0.025210795738604335,,,0.8674294657515805,mbert_filtered,ig
video_201,OBJECTIFICATION,43,0.0,0.03161353751348798,,,0.8674294657515805,mbert_filtered,ig
video_356,INEQUALITY\/DISCRIMINATION,40,0.02653956947560853,0.0,0.13170627767244203,0.32905925800920466,0.9287004168756198,mbert_filtered,ig
video_356,IMPLICIT SEXISM,5,0.21231655580486825,0.0,-0.05129891760425771,0.5642880936468347,0.9287004168756198,mbert_filtered,ig
video_357,INEQUALITY\/DISCRIMINATION,95,0.02462098957830266,0.0,0.22495053247747968,0.23343728316811338,0.8344807511269612,mbert_filtered,ig
video_59,STEREOTYPE,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_filtered,ig
video_59,INEQUALITY\/DISCRIMINATION,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_filtered,ig
video_59,IRONY,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_filtered,ig
video_59,IMPLICIT SEXISM,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_filtered,ig
video_59,JOKE,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_filtered,ig
video_62,STEREOTYPE,64,0.054223842940276476,0.0,0.032954610705647085,0.1599348917564214,0.7385525005340688,mbert_filtered,ig
video_62,IRONY,8,0.0,0.06197010621745883,,,0.7385525005340688,mbert_filtered,ig
video_76,INEQUALITY\/DISCRIMINATION,73,0.0136986301369863,0.0,0.16783173835313633,0.19024747953151458,0.9476550929449863,mbert_filtered,ig
video_76,STEREOTYPE,22,0.0,0.0196078431372549,,,0.9476550929449863,mbert_filtered,ig
video_76,IMPLICIT SEXISM,22,0.0,0.0196078431372549,,,0.9476550929449863,mbert_filtered,ig
video_37,CRITIQUE,21,0.11122096361691172,0.0,0.19408544757820023,0.4283001096448926,0.6939003814247959,mbert_filtered,ig
video_37,IRONY,21,0.11122096361691172,0.0,0.19408544757820023,0.4283001096448926,0.6939003814247959,mbert_filtered,ig
video_37,JOKE,21,0.11122096361691172,0.0,0.19408544757820023,0.4283001096448926,0.6939003814247959,mbert_filtered,ig
video_390,CRITIQUE,40,0.025,0.0,-0.14566799115586984,-0.13190628263758855,0.9152186444228599,mbert_filtered,ig
video_099,CRITIQUE,67,0.014925373134328358,0.0,,,0.9438843463479044,mbert_filtered,ig
video_399,CRITIQUE,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mbert_filtered,ig
video_399,STEREOTYPE,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mbert_filtered,ig
video_399,REPORTED SEXISM,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mbert_filtered,ig
video_133,CRITIQUE,81,0.024718240133837218,0.0,0.03827092061305046,0.02517635026420754,0.8242100029359135,mbert_filtered,ig
video_136,CRITIQUE,47,0.0,0.0,,,0.0,mbert_filtered,ig
video_166,JOKE,30,0.03333333333333333,0.0,0.1394831586522837,0.10734253018329497,0.8937772036120079,mbert_filtered,ig
video_166,CRITIQUE,30,0.03333333333333333,0.0,0.1394831586522837,0.10734253018329497,0.8937772036120079,mbert_filtered,ig
video_214,CRITIQUE,35,0.0,0.0,,,0.0,mbert_filtered,ig
video_215,CRITIQUE,58,0.017241379310344827,0.0,-0.21767215635778503,-0.22167760948182821,0.9386538169042495,mbert_filtered,ig
video_217,CRITIQUE,85,0.02027183715619782,0.0,-0.08744866695097184,0.027962918787806313,0.9041406066252929,mbert_filtered,ig
video_217,REPORTED SEXISM,14,0.0,0.024269100820800207,,,0.9041406066252929,mbert_filtered,ig
video_352,CRITIQUE,67,0.025586223224922502,0.0,0.22168770478860092,0.27686033424456913,0.9091461441898163,mbert_filtered,ig
video_359,CRITIQUE,62,0.02107735619091125,0.0,0.00016458997689448277,0.005353087769359639,0.900156247300916,mbert_filtered,ig
video_362,CRITIQUE,95,0.12136614492872318,0.0,0.18582169238130017,0.15485645689996036,0.4285375185849275,mbert_filtered,ig
video_364,CRITIQUE,78,0.03879626164486197,0.0,-0.17455635049396767,-0.08947439239189045,0.8343536639221867,mbert_filtered,ig
video_45,CRITIQUE,61,0.06607311470369599,0.0,0.5475085610584887,0.5472895855351061,0.5743011227650126,mbert_filtered,ig
video_55,CRITIQUE,98,0.028837475669678075,0.0,0.1762018513289434,0.31004385360432035,0.8025702512874827,mbert_filtered,ig
video_55,REPORTED SEXISM,49,0.0,0.05767495133935615,,,0.8025702512874827,mbert_filtered,ig
video_60,CRITIQUE,25,0.14612448322299587,0.0,0.014765926202986316,0.28549462866482295,0.45821198083595993,mbert_filtered,ig
video_78,CRITIQUE,73,0.0136986301369863,0.0,0.11751396156685154,0.13154841833692077,0.9476550929449863,mbert_filtered,ig
video_124,CRITIQUE,83,0.03396310730706118,0.0,-0.22608882558923982,-0.1662179048857924,0.8473200478511155,mbert_filtered,ig
video_124,REPORTED SEXISM,83,0.03396310730706118,0.0,-0.22608882558923982,-0.1662179048857924,0.8473200478511155,mbert_filtered,ig
video_04,JOKE,49,0.08425655976676384,0.0,,,0.7543635119380012,mbert_filtered,lrp
video_04,IDEOLOGICAL AND INEQUALITY,29,0.14236453201970442,0.0,,,0.7543635119380012,mbert_filtered,lrp
video_04,INEQUALITY\/DISCRIMINATION,24,0.0,0.11158301158301157,,,0.7543635119380012,mbert_filtered,lrp
video_04,IRONY,12,0.0,0.08425655976676384,,,0.7543635119380012,mbert_filtered,lrp
video_05,IRONY,86,0.010077519379844961,0.0,,,0.9542016542350434,mbert_filtered,lrp
video_05,JOKE,53,0.016352201257861635,0.0,,,0.9542016542350434,mbert_filtered,lrp
video_05,INEQUALITY\/DISCRIMINATION,86,0.010077519379844961,0.0,,,0.9542016542350434,mbert_filtered,lrp
video_05,IDEOLOGICAL AND INEQUALITY,45,0.0,0.02113821138211382,,,0.9542016542350434,mbert_filtered,lrp
video_05,IMPLICIT SEXISM,7,0.0,0.010970464135021098,,,0.9542016542350434,mbert_filtered,lrp
video_30,INEQUALITY\/DISCRIMINATION,59,0.03617992177314211,0.0,-0.04248765913800268,0.07466612906119195,0.8058199830074151,mbert_filtered,lrp
video_30,IRONY,59,0.03617992177314211,0.0,-0.04248765913800268,0.07466612906119195,0.8058199830074151,mbert_filtered,lrp
video_30,JOKE,59,0.03617992177314211,0.0,-0.04248765913800268,0.07466612906119195,0.8058199830074151,mbert_filtered,lrp
video_30,IDEOLOGICAL AND INEQUALITY,12,0.0,0.04541734860883797,,,0.8058199830074151,mbert_filtered,lrp
video_106,IMPLICIT SEXISM,63,0.03198653198653199,0.0,0.20099614233555185,0.1825908947691266,0.8517913975295904,mbert_filtered,lrp
video_106,STEREOTYPE,63,0.03198653198653199,0.0,0.20099614233555185,0.1825908947691266,0.8517913975295904,mbert_filtered,lrp
video_107,IMPLICIT SEXISM,28,0.0,0.14607007575757577,,,0.6681543213111358,mbert_filtered,lrp
video_107,INEQUALITY\/DISCRIMINATION,28,0.0,0.14607007575757577,,,0.6681543213111358,mbert_filtered,lrp
video_327,STEREOTYPE,54,0.020128824476650563,0.0,0.1472697182383717,0.26872338504600723,0.8999921834833208,mbert_filtered,lrp
video_327,IMPLICIT SEXISM,54,0.020128824476650563,0.0,0.1472697182383717,0.26872338504600723,0.8999921834833208,mbert_filtered,lrp
video_373,STEREOTYPE,31,0.061195445920303605,0.0,-0.17389204932899488,-0.14995532900030484,0.8597038362180435,mbert_filtered,lrp
video_373,INEQUALITY\/DISCRIMINATION,59,0.03215353938185444,0.0,-0.12758298043827582,-0.10574368110400142,0.8597038362180435,mbert_filtered,lrp
video_375,STEREOTYPE,74,0.03316953316953317,0.0,0.17786807291696155,0.30811930096264534,0.8366947625707221,mbert_filtered,lrp
video_375,IMPLICIT SEXISM,74,0.03316953316953317,0.0,0.17786807291696155,0.30811930096264534,0.8366947625707221,mbert_filtered,lrp
video_375,IRONY,70,0.03506493506493506,0.0,0.2130410945956888,0.3396440116575793,0.8366947625707221,mbert_filtered,lrp
video_375,INEQUALITY\/DISCRIMINATION,74,0.03316953316953317,0.0,0.17786807291696155,0.30811930096264534,0.8366947625707221,mbert_filtered,lrp
video_383,STEREOTYPE,74,0.09324324324324325,0.0,0.015259844806005177,-0.08838559969379244,0.6321817602839043,mbert_filtered,lrp
video_383,IMPLICIT SEXISM,37,0.0,0.1864864864864865,,,0.6321817602839043,mbert_filtered,lrp
video_143,OBJECTIFICATION,44,0.022727272727272728,0.0,0.13816968865032075,0.19841849104930276,0.9730188943255537,mbert_filtered,lrp
video_143,STEREOTYPE,45,0.022222222222222223,0.0,0.10452749388792273,0.16266269795836466,0.9730188943255537,mbert_filtered,lrp
video_144,INEQUALITY\/DISCRIMINATION,85,0.0,0.0,,,0.0,mbert_filtered,lrp
video_144,STEREOTYPE,85,0.0,0.0,,,0.0,mbert_filtered,lrp
video_144,IMPLICIT SEXISM,64,0.0,0.0,,,0.0,mbert_filtered,lrp
video_148,STEREOTYPE,50,0.042105263157894736,0.0,0.12375063142360582,0.11271926703373575,0.8521694388100594,mbert_filtered,lrp
video_148,INEQUALITY\/DISCRIMINATION,23,0.0,0.04479283314669653,,,0.8521694388100594,mbert_filtered,lrp
video_148,IRONY,5,0.0,0.032388663967611336,,,0.8521694388100594,mbert_filtered,lrp
video_148,OBJECTIFICATION,15,0.0,0.03827751196172249,,,0.8521694388100594,mbert_filtered,lrp
video_148,IMPLICIT SEXISM,15,0.0,0.03827751196172249,,,0.8521694388100594,mbert_filtered,lrp
video_150,STEREOTYPE,34,0.0,0.34027777777777773,,,0.5699401817672836,mbert_filtered,lrp
video_150,INEQUALITY\/DISCRIMINATION,13,0.0,0.14178240740740738,,,0.5699401817672836,mbert_filtered,lrp
video_151,INEQUALITY\/DISCRIMINATION,44,0.0,0.0,,,0.0,mbert_filtered,lrp
video_201,STEREOTYPE,106,0.03632075471698113,0.0,0.08168839726194758,0.09540451930639196,0.8452237820638088,mbert_filtered,lrp
video_201,IMPLICIT SEXISM,27,0.0,0.048734177215189876,,,0.8452237820638088,mbert_filtered,lrp
video_201,OBJECTIFICATION,43,0.0,0.06111111111111111,,,0.8452237820638088,mbert_filtered,lrp
video_356,INEQUALITY\/DISCRIMINATION,40,0.04097222222222222,0.0,0.1308805329848405,0.3298850026968062,0.8977747186064781,mbert_filtered,lrp
video_356,IMPLICIT SEXISM,5,0.3277777777777778,0.0,-0.15389675281277312,0.6668859288553503,0.8977747186064781,mbert_filtered,lrp
video_357,INEQUALITY\/DISCRIMINATION,95,0.024401913875598088,0.0,0.23123146771728526,0.24113813547355234,0.8347434125394768,mbert_filtered,lrp
video_59,STEREOTYPE,56,0.007936507936507936,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_filtered,lrp
video_59,INEQUALITY\/DISCRIMINATION,56,0.007936507936507936,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_filtered,lrp
video_59,IRONY,56,0.007936507936507936,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_filtered,lrp
video_59,IMPLICIT SEXISM,56,0.007936507936507936,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_filtered,lrp
video_59,JOKE,56,0.007936507936507936,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_filtered,lrp
video_62,STEREOTYPE,64,0.073486328125,0.0,0.04413025780379341,0.17578229092853223,0.7053868255932698,mbert_filtered,lrp
video_62,IRONY,8,0.0,0.083984375,,,0.7053868255932698,mbert_filtered,lrp
video_76,INEQUALITY\/DISCRIMINATION,73,0.0136986301369863,0.0,0.16783173835313633,0.19024747953151458,0.9476550929449863,mbert_filtered,lrp
video_76,STEREOTYPE,22,0.0,0.0196078431372549,,,0.9476550929449863,mbert_filtered,lrp
video_76,IMPLICIT SEXISM,22,0.0,0.0196078431372549,,,0.9476550929449863,mbert_filtered,lrp
video_37,CRITIQUE,21,0.08571428571428572,0.0,0.15782772660205294,0.4048316104862683,0.6994262332758885,mbert_filtered,lrp
video_37,IRONY,21,0.08571428571428572,0.0,0.15782772660205294,0.4048316104862683,0.6994262332758885,mbert_filtered,lrp
video_37,JOKE,21,0.08571428571428572,0.0,0.15782772660205294,0.4048316104862683,0.6994262332758885,mbert_filtered,lrp
video_390,CRITIQUE,40,0.025,0.0,-0.14566799115586984,-0.13190628263758855,0.9152186444228599,mbert_filtered,lrp
video_099,CRITIQUE,67,0.0,0.0,,,0.0,mbert_filtered,lrp
video_399,CRITIQUE,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mbert_filtered,lrp
video_399,STEREOTYPE,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mbert_filtered,lrp
video_399,REPORTED SEXISM,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mbert_filtered,lrp
video_133,CRITIQUE,81,0.03649691358024692,0.0,0.08452936220613382,0.05533187588693915,0.8058681732252514,mbert_filtered,lrp
video_136,CRITIQUE,47,0.0,0.0,,,0.0,mbert_filtered,lrp
video_166,JOKE,30,0.03333333333333333,0.0,0.1394831586522837,0.10734253018329497,0.8937772036120079,mbert_filtered,lrp
video_166,CRITIQUE,30,0.03333333333333333,0.0,0.1394831586522837,0.10734253018329497,0.8937772036120079,mbert_filtered,lrp
video_214,CRITIQUE,35,0.0,0.0,,,0.0,mbert_filtered,lrp
video_215,CRITIQUE,58,0.017241379310344827,0.0,-0.21767215635778503,-0.22167760948182821,0.9386538169042495,mbert_filtered,lrp
video_217,CRITIQUE,85,0.022222222222222223,0.0,-0.08744866695097184,0.027962918787806313,0.8918276598565803,mbert_filtered,lrp
video_217,REPORTED SEXISM,14,0.0,0.026604068857589983,,,0.8918276598565803,mbert_filtered,lrp
video_352,CRITIQUE,67,0.018995929443690638,0.0,0.22290651318389562,0.2769958508056286,0.912654871461038,mbert_filtered,lrp
video_359,CRITIQUE,62,0.020039100684261974,0.0,0.010039988590563449,0.015071000950658676,0.9016493406694536,mbert_filtered,lrp
video_362,CRITIQUE,95,0.1254751461988304,0.0,0.29074591369420716,0.2979935442640701,0.4654948442612266,mbert_filtered,lrp
video_364,CRITIQUE,78,0.02628205128205128,0.0,-0.09646463907377036,0.00033105907643270107,0.8578753458902786,mbert_filtered,lrp
video_45,CRITIQUE,61,0.05775652701882209,0.0,0.4995250234183768,0.4982383117434795,0.5827840754577179,mbert_filtered,lrp
video_55,CRITIQUE,98,0.019432773109243698,0.0,0.17497976671297297,0.3344777930070414,0.8257588635647459,mbert_filtered,lrp
video_55,REPORTED SEXISM,49,0.0,0.038865546218487396,,,0.8257588635647459,mbert_filtered,lrp
video_60,CRITIQUE,25,0.14555555555555555,0.0,-0.029539093267281883,0.24753280970070696,0.4646200876162113,mbert_filtered,lrp
video_78,CRITIQUE,73,0.0136986301369863,0.0,0.11751396156685154,0.13154841833692077,0.9476550929449863,mbert_filtered,lrp
video_124,CRITIQUE,83,0.029179216867469878,0.0,-0.226750797375875,-0.1676192975076547,0.8505411382078699,mbert_filtered,lrp
video_124,REPORTED SEXISM,83,0.029179216867469878,0.0,-0.226750797375875,-0.1676192975076547,0.8505411382078699,mbert_filtered,lrp
video_04,JOKE,49,0.026905753986031216,0.0,,,0.750489965837719,mrbert_filtered,saliency
video_04,IDEOLOGICAL AND INEQUALITY,29,0.04546144639019068,0.0,,,0.750489965837719,mrbert_filtered,saliency
video_04,INEQUALITY\/DISCRIMINATION,24,0.0,0.03563194446798729,,,0.750489965837719,mrbert_filtered,saliency
video_04,IRONY,12,0.0,0.026905753986031216,,,0.750489965837719,mrbert_filtered,saliency
video_05,IRONY,86,0.011627906976744186,0.0,,,0.9542016542350434,mrbert_filtered,saliency
video_05,JOKE,53,0.018867924528301886,0.0,,,0.9542016542350434,mrbert_filtered,saliency
video_05,INEQUALITY\/DISCRIMINATION,86,0.011627906976744186,0.0,,,0.9542016542350434,mrbert_filtered,saliency
video_05,IDEOLOGICAL AND INEQUALITY,45,0.0,0.024390243902439025,,,0.9542016542350434,mrbert_filtered,saliency
video_05,IMPLICIT SEXISM,7,0.0,0.012658227848101266,,,0.9542016542350434,mrbert_filtered,saliency
video_30,INEQUALITY\/DISCRIMINATION,59,0.0450032407502799,0.0,-0.07212140917328794,0.08235414754129068,0.7655772380124732,mrbert_filtered,saliency
video_30,IRONY,59,0.0450032407502799,0.0,-0.07212140917328794,0.08235414754129068,0.7655772380124732,mrbert_filtered,saliency
video_30,JOKE,59,0.0450032407502799,0.0,-0.07212140917328794,0.08235414754129068,0.7655772380124732,mrbert_filtered,saliency
video_30,IDEOLOGICAL AND INEQUALITY,12,0.0,0.05649342987801094,,,0.7655772380124732,mrbert_filtered,saliency
video_106,IMPLICIT SEXISM,63,0.029109954516396034,0.0,0.2187958772494708,0.17562342168505196,0.897827298738546,mrbert_filtered,saliency
video_106,STEREOTYPE,63,0.029109954516396034,0.0,0.2187958772494708,0.17562342168505196,0.897827298738546,mrbert_filtered,saliency
video_107,IMPLICIT SEXISM,28,0.0,0.08863681641769044,,,0.87770856017323,mrbert_filtered,saliency
video_107,INEQUALITY\/DISCRIMINATION,28,0.0,0.08863681641769044,,,0.87770856017323,mrbert_filtered,saliency
video_327,STEREOTYPE,54,0.03512716441513845,0.0,0.1472697182383717,0.26872338504600723,0.8847793308814613,mrbert_filtered,saliency
video_327,IMPLICIT SEXISM,54,0.03512716441513845,0.0,0.1472697182383717,0.26872338504600723,0.8847793308814613,mrbert_filtered,saliency
video_373,STEREOTYPE,31,0.07746013997214302,0.0,-0.19592362118968207,-0.17284324763719347,0.8536738717387666,mrbert_filtered,saliency
video_373,INEQUALITY\/DISCRIMINATION,59,0.04069939557858362,0.0,-0.13619098875700286,-0.11453637231177395,0.8536738717387666,mrbert_filtered,saliency
video_375,STEREOTYPE,74,0.03417252678612116,0.0,0.17923026378747245,0.3083918523124575,0.8243096100199458,mrbert_filtered,saliency
video_375,IMPLICIT SEXISM,74,0.03417252678612116,0.0,0.17923026378747245,0.3083918523124575,0.8243096100199458,mrbert_filtered,saliency
video_375,IRONY,70,0.03612524260247094,0.0,0.2145311666727431,0.3397224695027301,0.8243096100199458,mrbert_filtered,saliency
video_375,INEQUALITY\/DISCRIMINATION,74,0.03417252678612116,0.0,0.17923026378747245,0.3083918523124575,0.8243096100199458,mrbert_filtered,saliency
video_383,STEREOTYPE,74,0.026550525217859604,0.0,0.0056705714021967005,0.005671622734575388,0.9098480431553175,mrbert_filtered,saliency
video_383,IMPLICIT SEXISM,37,0.0,0.05310105043571921,,,0.9098480431553175,mrbert_filtered,saliency
video_143,OBJECTIFICATION,44,0.022727272727272728,0.0,0.13816968865032075,0.19841849104930276,0.9730188943255537,mrbert_filtered,saliency
video_143,STEREOTYPE,45,0.022222222222222223,0.0,0.10452749388792273,0.16266269795836466,0.9730188943255537,mrbert_filtered,saliency
video_144,INEQUALITY\/DISCRIMINATION,85,0.011764705882352941,0.0,0.10692336725967674,0.12253378472602318,0.953761531974144,mrbert_filtered,saliency
video_144,STEREOTYPE,85,0.011764705882352941,0.0,0.10692336725967674,0.12253378472602318,0.953761531974144,mrbert_filtered,saliency
video_144,IMPLICIT SEXISM,64,0.0,0.047619047619047616,,,0.953761531974144,mrbert_filtered,saliency
video_148,STEREOTYPE,50,0.03420715734958928,0.0,0.20260128910945327,0.23509922492533813,0.9061143349038095,mrbert_filtered,saliency
video_148,INEQUALITY\/DISCRIMINATION,23,0.0,0.03639059292509498,,,0.9061143349038095,mrbert_filtered,saliency
video_148,IRONY,5,0.0,0.026313197961222525,,,0.9061143349038095,mrbert_filtered,saliency
video_148,OBJECTIFICATION,15,0.0,0.031097415772353892,,,0.9061143349038095,mrbert_filtered,saliency
video_148,IMPLICIT SEXISM,15,0.0,0.031097415772353892,,,0.9061143349038095,mrbert_filtered,saliency
video_150,STEREOTYPE,34,0.0,0.5096128529814508,,,0.5412776959941293,mrbert_filtered,saliency
video_150,INEQUALITY\/DISCRIMINATION,13,0.0,0.21233868874227116,,,0.5412776959941293,mrbert_filtered,saliency
video_151,INEQUALITY\/DISCRIMINATION,44,0.0,0.0,,,0.0,mrbert_filtered,saliency
video_201,STEREOTYPE,106,0.038600218194316936,0.0,0.08337528973121881,0.09720567400449928,0.8416028538300956,mrbert_filtered,saliency
video_201,IMPLICIT SEXISM,27,0.0,0.0517926978303493,,,0.8416028538300956,mrbert_filtered,saliency
video_201,OBJECTIFICATION,43,0.0,0.0649463988666285,,,0.8416028538300956,mrbert_filtered,saliency
video_356,INEQUALITY\/DISCRIMINATION,40,0.042450955902063325,0.0,0.13170627767244203,0.32905925800920466,0.8939615785288142,mrbert_filtered,saliency
video_356,IMPLICIT SEXISM,5,0.3396076472165066,0.0,-0.05129891760425771,0.5642880936468347,0.8939615785288142,mrbert_filtered,saliency
video_357,INEQUALITY\/DISCRIMINATION,95,0.010526315789473684,0.0,-0.1129492892649397,-0.15639959777723395,0.957788854914895,mrbert_filtered,saliency
video_59,STEREOTYPE,56,0.015234224836879322,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mrbert_filtered,saliency
video_59,INEQUALITY\/DISCRIMINATION,56,0.015234224836879322,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mrbert_filtered,saliency
video_59,IRONY,56,0.015234224836879322,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mrbert_filtered,saliency
video_59,IMPLICIT SEXISM,56,0.015234224836879322,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mrbert_filtered,saliency
video_59,JOKE,56,0.015234224836879322,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mrbert_filtered,saliency
video_62,STEREOTYPE,64,0.057476957106894114,0.0,0.058560722012563675,0.18464521152542301,0.7039498151656195,mrbert_filtered,saliency
video_62,IRONY,8,0.0,0.06568795097930756,,,0.7039498151656195,mrbert_filtered,saliency
video_76,INEQUALITY\/DISCRIMINATION,73,0.0136986301369863,0.0,0.16783173835313633,0.19024747953151458,0.9476550929449863,mrbert_filtered,saliency
video_76,STEREOTYPE,22,0.0,0.0196078431372549,,,0.9476550929449863,mrbert_filtered,saliency
video_76,IMPLICIT SEXISM,22,0.0,0.0196078431372549,,,0.9476550929449863,mrbert_filtered,saliency
video_37,CRITIQUE,21,0.047619047619047616,0.0,0.14770978917519928,0.33245498310218435,0.8602659584251353,mrbert_filtered,saliency
video_37,IRONY,21,0.047619047619047616,0.0,0.14770978917519928,0.33245498310218435,0.8602659584251353,mrbert_filtered,saliency
video_37,JOKE,21,0.047619047619047616,0.0,0.14770978917519928,0.33245498310218435,0.8602659584251353,mrbert_filtered,saliency
video_390,CRITIQUE,40,0.025,0.0,-0.14566799115586984,-0.13190628263758855,0.9152186444228599,mrbert_filtered,saliency
video_099,CRITIQUE,67,0.014925373134328358,0.0,,,0.9438843463479044,mrbert_filtered,saliency
video_399,CRITIQUE,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mrbert_filtered,saliency
video_399,STEREOTYPE,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mrbert_filtered,saliency
